date,latitude,longitude,country,Search Count,location,geo_code,search_term,year,language_code
7/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
8/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
8/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
8/18/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
8/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
9/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
9/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
9/15/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
9/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
9/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
10/6/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
10/13/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
10/20/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
10/27/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
11/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
11/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
11/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
11/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/15/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cleaning Fish,2024,en
12/31/2023,51.481583,-3.17909,United Kingdom,54,Cardiff,GB-WLS,Cooking Fish,2024,en
1/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
1/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
1/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
1/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
2/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
2/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
2/18/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
2/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
3/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
3/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
3/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
3/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
3/31/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
4/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
4/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
4/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
4/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
5/5/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
5/12/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
5/19/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
5/26/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
6/2/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
6/9/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
6/16/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
6/23/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
6/30/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
7/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
7/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
7/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
7/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
8/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
8/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
8/18/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
8/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
9/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
9/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
9/15/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
9/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
9/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
10/6/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
10/13/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
10/20/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
10/27/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
11/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
11/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
11/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
11/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/15/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Cooking Fish,2024,en
12/31/2023,51.481583,-3.17909,United Kingdom,57,Cardiff,GB-WLS,Fishing,2024,en
1/7/2024,51.481583,-3.17909,United Kingdom,47,Cardiff,GB-WLS,Fishing,2024,en
1/14/2024,51.481583,-3.17909,United Kingdom,50,Cardiff,GB-WLS,Fishing,2024,en
1/21/2024,51.481583,-3.17909,United Kingdom,51,Cardiff,GB-WLS,Fishing,2024,en
1/28/2024,51.481583,-3.17909,United Kingdom,41,Cardiff,GB-WLS,Fishing,2024,en
2/4/2024,51.481583,-3.17909,United Kingdom,46,Cardiff,GB-WLS,Fishing,2024,en
2/11/2024,51.481583,-3.17909,United Kingdom,51,Cardiff,GB-WLS,Fishing,2024,en
2/18/2024,51.481583,-3.17909,United Kingdom,52,Cardiff,GB-WLS,Fishing,2024,en
2/25/2024,51.481583,-3.17909,United Kingdom,51,Cardiff,GB-WLS,Fishing,2024,en
3/3/2024,51.481583,-3.17909,United Kingdom,50,Cardiff,GB-WLS,Fishing,2024,en
3/10/2024,51.481583,-3.17909,United Kingdom,51,Cardiff,GB-WLS,Fishing,2024,en
3/17/2024,51.481583,-3.17909,United Kingdom,55,Cardiff,GB-WLS,Fishing,2024,en
3/24/2024,51.481583,-3.17909,United Kingdom,66,Cardiff,GB-WLS,Fishing,2024,en
3/31/2024,51.481583,-3.17909,United Kingdom,73,Cardiff,GB-WLS,Fishing,2024,en
4/7/2024,51.481583,-3.17909,United Kingdom,55,Cardiff,GB-WLS,Fishing,2024,en
4/14/2024,51.481583,-3.17909,United Kingdom,61,Cardiff,GB-WLS,Fishing,2024,en
4/21/2024,51.481583,-3.17909,United Kingdom,57,Cardiff,GB-WLS,Fishing,2024,en
4/28/2024,51.481583,-3.17909,United Kingdom,68,Cardiff,GB-WLS,Fishing,2024,en
5/5/2024,51.481583,-3.17909,United Kingdom,73,Cardiff,GB-WLS,Fishing,2024,en
5/12/2024,51.481583,-3.17909,United Kingdom,66,Cardiff,GB-WLS,Fishing,2024,en
5/19/2024,51.481583,-3.17909,United Kingdom,69,Cardiff,GB-WLS,Fishing,2024,en
5/26/2024,51.481583,-3.17909,United Kingdom,79,Cardiff,GB-WLS,Fishing,2024,en
6/2/2024,51.481583,-3.17909,United Kingdom,77,Cardiff,GB-WLS,Fishing,2024,en
6/9/2024,51.481583,-3.17909,United Kingdom,80,Cardiff,GB-WLS,Fishing,2024,en
6/16/2024,51.481583,-3.17909,United Kingdom,83,Cardiff,GB-WLS,Fishing,2024,en
6/23/2024,51.481583,-3.17909,United Kingdom,86,Cardiff,GB-WLS,Fishing,2024,en
6/30/2024,51.481583,-3.17909,United Kingdom,77,Cardiff,GB-WLS,Fishing,2024,en
7/7/2024,51.481583,-3.17909,United Kingdom,78,Cardiff,GB-WLS,Fishing,2024,en
7/14/2024,51.481583,-3.17909,United Kingdom,78,Cardiff,GB-WLS,Fishing,2024,en
7/21/2024,51.481583,-3.17909,United Kingdom,100,Cardiff,GB-WLS,Fishing,2024,en
7/28/2024,51.481583,-3.17909,United Kingdom,88,Cardiff,GB-WLS,Fishing,2024,en
8/4/2024,51.481583,-3.17909,United Kingdom,92,Cardiff,GB-WLS,Fishing,2024,en
8/11/2024,51.481583,-3.17909,United Kingdom,89,Cardiff,GB-WLS,Fishing,2024,en
8/18/2024,51.481583,-3.17909,United Kingdom,94,Cardiff,GB-WLS,Fishing,2024,en
8/25/2024,51.481583,-3.17909,United Kingdom,91,Cardiff,GB-WLS,Fishing,2024,en
9/1/2024,51.481583,-3.17909,United Kingdom,84,Cardiff,GB-WLS,Fishing,2024,en
9/8/2024,51.481583,-3.17909,United Kingdom,78,Cardiff,GB-WLS,Fishing,2024,en
9/15/2024,51.481583,-3.17909,United Kingdom,71,Cardiff,GB-WLS,Fishing,2024,en
9/22/2024,51.481583,-3.17909,United Kingdom,69,Cardiff,GB-WLS,Fishing,2024,en
9/29/2024,51.481583,-3.17909,United Kingdom,64,Cardiff,GB-WLS,Fishing,2024,en
10/6/2024,51.481583,-3.17909,United Kingdom,64,Cardiff,GB-WLS,Fishing,2024,en
10/13/2024,51.481583,-3.17909,United Kingdom,60,Cardiff,GB-WLS,Fishing,2024,en
10/20/2024,51.481583,-3.17909,United Kingdom,64,Cardiff,GB-WLS,Fishing,2024,en
10/27/2024,51.481583,-3.17909,United Kingdom,67,Cardiff,GB-WLS,Fishing,2024,en
11/3/2024,51.481583,-3.17909,United Kingdom,60,Cardiff,GB-WLS,Fishing,2024,en
11/10/2024,51.481583,-3.17909,United Kingdom,54,Cardiff,GB-WLS,Fishing,2024,en
11/17/2024,51.481583,-3.17909,United Kingdom,52,Cardiff,GB-WLS,Fishing,2024,en
11/24/2024,51.481583,-3.17909,United Kingdom,52,Cardiff,GB-WLS,Fishing,2024,en
12/1/2024,51.481583,-3.17909,United Kingdom,53,Cardiff,GB-WLS,Fishing,2024,en
12/8/2024,51.481583,-3.17909,United Kingdom,49,Cardiff,GB-WLS,Fishing,2024,en
12/15/2024,51.481583,-3.17909,United Kingdom,48,Cardiff,GB-WLS,Fishing,2024,en
12/22/2024,51.481583,-3.17909,United Kingdom,72,Cardiff,GB-WLS,Fishing,2024,en
12/29/2024,51.481583,-3.17909,United Kingdom,70,Cardiff,GB-WLS,Fishing,2024,en
12/31/2023,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
1/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
1/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
1/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
1/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
2/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
2/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
2/18/2024,51.481583,-3.17909,United Kingdom,22,Cardiff,GB-WLS,Fishing Bait,2024,en
2/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
3/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
3/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
3/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
3/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
3/31/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
4/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
4/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
4/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
4/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
5/5/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
5/12/2024,51.481583,-3.17909,United Kingdom,23,Cardiff,GB-WLS,Fishing Bait,2024,en
5/19/2024,51.481583,-3.17909,United Kingdom,23,Cardiff,GB-WLS,Fishing Bait,2024,en
5/26/2024,51.481583,-3.17909,United Kingdom,27,Cardiff,GB-WLS,Fishing Bait,2024,en
6/2/2024,51.481583,-3.17909,United Kingdom,24,Cardiff,GB-WLS,Fishing Bait,2024,en
6/9/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
6/16/2024,51.481583,-3.17909,United Kingdom,40,Cardiff,GB-WLS,Fishing Bait,2024,en
6/23/2024,51.481583,-3.17909,United Kingdom,23,Cardiff,GB-WLS,Fishing Bait,2024,en
6/30/2024,51.481583,-3.17909,United Kingdom,25,Cardiff,GB-WLS,Fishing Bait,2024,en
7/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
7/14/2024,51.481583,-3.17909,United Kingdom,25,Cardiff,GB-WLS,Fishing Bait,2024,en
7/21/2024,51.481583,-3.17909,United Kingdom,37,Cardiff,GB-WLS,Fishing Bait,2024,en
7/28/2024,51.481583,-3.17909,United Kingdom,28,Cardiff,GB-WLS,Fishing Bait,2024,en
8/4/2024,51.481583,-3.17909,United Kingdom,32,Cardiff,GB-WLS,Fishing Bait,2024,en
8/11/2024,51.481583,-3.17909,United Kingdom,31,Cardiff,GB-WLS,Fishing Bait,2024,en
8/18/2024,51.481583,-3.17909,United Kingdom,28,Cardiff,GB-WLS,Fishing Bait,2024,en
8/25/2024,51.481583,-3.17909,United Kingdom,28,Cardiff,GB-WLS,Fishing Bait,2024,en
9/1/2024,51.481583,-3.17909,United Kingdom,22,Cardiff,GB-WLS,Fishing Bait,2024,en
9/8/2024,51.481583,-3.17909,United Kingdom,27,Cardiff,GB-WLS,Fishing Bait,2024,en
9/15/2024,51.481583,-3.17909,United Kingdom,22,Cardiff,GB-WLS,Fishing Bait,2024,en
9/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
9/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
10/6/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
10/13/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
10/20/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
10/27/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
11/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
11/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
11/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
11/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
12/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
12/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
12/15/2024,51.481583,-3.17909,United Kingdom,37,Cardiff,GB-WLS,Fishing Bait,2024,en
12/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
12/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Bait,2024,en
12/31/2023,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
1/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
1/14/2024,51.481583,-3.17909,United Kingdom,18,Cardiff,GB-WLS,Fishing Boat,2024,en
1/21/2024,51.481583,-3.17909,United Kingdom,28,Cardiff,GB-WLS,Fishing Boat,2024,en
1/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
2/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
2/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
2/18/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
2/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
3/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
3/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
3/17/2024,51.481583,-3.17909,United Kingdom,24,Cardiff,GB-WLS,Fishing Boat,2024,en
3/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
3/31/2024,51.481583,-3.17909,United Kingdom,30,Cardiff,GB-WLS,Fishing Boat,2024,en
4/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
4/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
4/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
4/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
5/5/2024,51.481583,-3.17909,United Kingdom,40,Cardiff,GB-WLS,Fishing Boat,2024,en
5/12/2024,51.481583,-3.17909,United Kingdom,30,Cardiff,GB-WLS,Fishing Boat,2024,en
5/19/2024,51.481583,-3.17909,United Kingdom,22,Cardiff,GB-WLS,Fishing Boat,2024,en
5/26/2024,51.481583,-3.17909,United Kingdom,32,Cardiff,GB-WLS,Fishing Boat,2024,en
6/2/2024,51.481583,-3.17909,United Kingdom,33,Cardiff,GB-WLS,Fishing Boat,2024,en
6/9/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
6/16/2024,51.481583,-3.17909,United Kingdom,31,Cardiff,GB-WLS,Fishing Boat,2024,en
6/23/2024,51.481583,-3.17909,United Kingdom,21,Cardiff,GB-WLS,Fishing Boat,2024,en
6/30/2024,51.481583,-3.17909,United Kingdom,27,Cardiff,GB-WLS,Fishing Boat,2024,en
7/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
7/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
7/21/2024,51.481583,-3.17909,United Kingdom,29,Cardiff,GB-WLS,Fishing Boat,2024,en
7/28/2024,51.481583,-3.17909,United Kingdom,37,Cardiff,GB-WLS,Fishing Boat,2024,en
8/4/2024,51.481583,-3.17909,United Kingdom,26,Cardiff,GB-WLS,Fishing Boat,2024,en
8/11/2024,51.481583,-3.17909,United Kingdom,26,Cardiff,GB-WLS,Fishing Boat,2024,en
8/18/2024,51.481583,-3.17909,United Kingdom,20,Cardiff,GB-WLS,Fishing Boat,2024,en
8/25/2024,51.481583,-3.17909,United Kingdom,45,Cardiff,GB-WLS,Fishing Boat,2024,en
9/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
9/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
9/15/2024,51.481583,-3.17909,United Kingdom,24,Cardiff,GB-WLS,Fishing Boat,2024,en
9/22/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
9/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
10/6/2024,51.481583,-3.17909,United Kingdom,24,Cardiff,GB-WLS,Fishing Boat,2024,en
10/13/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
10/20/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
10/27/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
11/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
11/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
11/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
11/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
12/1/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
12/8/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
12/15/2024,51.481583,-3.17909,United Kingdom,23,Cardiff,GB-WLS,Fishing Boat,2024,en
12/22/2024,51.481583,-3.17909,United Kingdom,26,Cardiff,GB-WLS,Fishing Boat,2024,en
12/29/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Boat,2024,en
12/31/2023,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
1/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
1/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
1/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
1/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
2/4/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
2/11/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
2/18/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
2/25/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
3/3/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
3/10/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
3/17/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
3/24/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
3/31/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
4/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
4/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
4/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
4/28/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
5/5/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
5/12/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
5/19/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
5/26/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
6/2/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
6/9/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
6/16/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
6/23/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
6/30/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
7/7/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
7/14/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
7/21/2024,51.481583,-3.17909,United Kingdom,0,Cardiff,GB-WLS,Fishing Conditions,2024,en
